type,unit_id,current_try,q_0_age_answer,q_0_school_answer,q_0_taxes_answer,q_0_political_views_answer,q_0_consideration_answer,q_0_southern_border_answer,q_0_environment_answer,q_0_time_elapsed,q_1_farmers_question,q_1_farmers_value,q_1_time_elapsed,q_2_marks_question,q_2_marks_value,q_2_time_elapsed,q_3_athletics_question,q_3_athletics_value,q_3_time_elapsed,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_url,doc_accesses,doc_time_elapsed,distance
wrong_15,unit_76,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Conservative,Democrat,Agree,Agree,195.03,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,12.6,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,11.22,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,16.55,1.0,pants-on-fire_doc7,This particular pandemic is one where I donât think nationwide thereâs been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,0.0,pants-on-fire,5.0,https://politicalwire.com/2020/04/09/desantis-thinks-virus-doesnt-impact-young-people/,1.0,51.05,5.0
wrong_15,unit_59,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Conservative,Republican,No opinion either way,Agree,39.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,46.81,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,58.56,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,39.34,3.0,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,5.0,https://www.2-10.com/,1.0,127.37,5.0
wrong_15,unit_59,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Conservative,Republican,No opinion either way,Agree,39.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,46.81,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,58.56,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,39.34,4.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,TRUE,5.0,https://www.google.com/,1.0,184.33,0.0
wrong_15,unit_30,1,26-35,"Postgrad. or professional schooling, no degree","20,000 to less than 30,000",Moderate,Republican,No opinion either way,Agree,42.32,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,47.1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,30.35,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,52.89,3.0,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusï½,Bloggers,2020-26-02,Internet Posts,0.0,pants-on-fire,4.0,https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,154.75,4.0
wrong_15,unit_50,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Democrat,Agree,Agree,19.71,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.34,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.56,0.0,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,4.0,https://www.factcheck.org/2020/05/facebook-posts-distort-facts-on-trump-actions/,1.0,31.02,4.0
wrong_15,unit_50,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Democrat,Agree,Agree,19.71,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.34,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.56,5.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,TRUE,3.0,https://www.wdsu.com/article/tangipahoa-sheriff-sues-china-claims-wuhan-lab-released-coronavirus/32419000,1.0,69.87,2.0
wrong_15,unit_96,1,36-50,4 year college/bachelor degree,"30,000 to less than 40,000",Moderate,Republican,Agree,Agree,18.61,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,29.03,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,9.53,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,27.62,1.0,pants-on-fire_doc6,A video says that the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus,Youtube Video,2020-29-02,Youtube Videos,0.0,pants-on-fire,4.0,https://www.youtube.com/,1.0,31.36,4.0
wrong_15,unit_96,1,36-50,4 year college/bachelor degree,"30,000 to less than 40,000",Moderate,Republican,Agree,Agree,18.61,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,29.03,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,9.53,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,27.62,7.0,false_doc5,Drinkingwater a lot and gargling with warm watersalt or vinegar eliminatesï½ the coronavirus,Viral Image,2020-13-03,Viral Image,1.0,FALSE,5.0,https://www.usatoday.com/story/news/factcheck/2020/07/22/fact-check-viral-photo-shows-obama-fauci-visiting-nih-lab-2014/5476106002/,1.0,18.34,4.0
wrong_15,unit_1,1,19-25,4 year college/bachelor degree,"100,000 to less than 150,000",Liberal,Democrat,Agree,Agree,21.6,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,6.23,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.03,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,7.84,1.0,false_doc3,Slices of lemon in a cup of hot water can save your life The hot lemon can kill the proliferation ofâ the novel coronavirus,Facebook Post,2020-23-03,Chain Message,1.0,FALSE,4.0,https://en.wikipedia.org/wiki/Novel_coronavirus,1.0,482.72,3.0
wrong_15,unit_1,1,19-25,4 year college/bachelor degree,"100,000 to less than 150,000",Liberal,Democrat,Agree,Agree,21.6,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,6.23,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.03,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,7.84,2.0,pants-on-fire_doc4,COVID literally stands for Chinese Originated Viral Infectious Disease,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,4.0,https://www.snopes.com/,1.0,73.96,4.0
wrong_15,unit_36,1,36-50,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Moderate,Republican,No opinion either way,Agree,70.94,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,40.4,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,8.34,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,59.8,3.0,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusâ,Bloggers,2020-26-02,Internet Posts,0.0,pants-on-fire,2.0,https://en.wikipedia.org/wiki/Blog,1.0,124.09,2.0
wrong_15,unit_31,5,36-50,4 year college/bachelor degree,"40,000 to less than 50,000",Conservative,Democrat,Agree,Agree,88.18,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,68.14,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,81.35,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,145.1,2.0,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusâ,Bloggers,2020-26-02,Internet Posts,0.0,pants-on-fire,3.0,https://blog.hubspot.com/marketing/beginner-blogger-mistakes,1.0,312.39,3.0
wrong_15,unit_73,1,50-80,4 year college/bachelor degree,"30,000 to less than 40,000",Moderate,Democrat,Agree,Agree,27.35,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,29.23,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,59.37,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,17.95,5.0,pants-on-fire_doc7,This particular pandemic is one where I donât think nationwide thereâs been a single fatality under 25,Ron Desantis,9/4/2020,Meeting,0.0,pants-on-fire,3.0,https://ijr.org/desantis-under-fire-no-one-under-25-died-coronavirus/,1.0,101.87,3.0
wrong_15,unit_40,1,36-50,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Democrat,Disagree,Agree,20.49,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,34.15,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,17.67,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,37.99,0.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsÂ,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,1.0,https://www.reuters.com/article/uk-factcheck-coronavirus-italy-doctor-idUSKBN21L2Y9,1.0,148.21,1.0
